text,video,start,end,Chunk_hate,Hate_Label
" C'est n'importe quoi, c'est n'importe quoi.",non_hate_video_281,41.64,46.0,0,0
" Monsieur, monsieur, il y a des barrières.",non_hate_video_281,47.56,48.3,0,0
 On va les avancer.,non_hate_video_281,49.36,50.4,0,0
" Hé, c'est derrière les barrières ! Les gens derrière les barrières !",non_hate_video_281,52.36,53.72,0,0
" Alrighty, we are going to learn how to put a MailChimp subscription signup form on your WordPress blog.",non_hate_video_282,0.54,10.18,0,0
 They have a widget that you can add to your blog.,non_hate_video_282,11.06,13.98,0,0
" They have a plugin that you can use to create this widget, and we're going to show you what to do.",non_hate_video_282,14.16,18.56,0,0
" So, first of all, you need to create an account with MailChimp which is an autoresponder service and you can do",non_hate_video_282,19.1,26.42,0,0
 that and you could set one up for free to start with and that's what we've done here so I've,non_hate_video_282,26.42,32.36,0,0
 created a list called Matt's list once you log in you go up here and you click create a list okay,non_hate_video_282,32.36,40.58,0,0
" create a list again the first thing you need to do, and you name the list.",non_hate_video_282,40.58,45.88,0,0
" You put the email that the list is, that you're going to be sending email addresses from.",non_hate_video_282,46.44,53.5,0,0
 That's going to be the from email address that people will see when they receive your newsletters.,non_hate_video_282,53.68,59.28,0,0
" So if they respond to it, they will respond to your email address.",non_hate_video_282,59.38,64.36,0,0
" So decide what that email address is. In case people have questions, they might respond to your email address so decide what that email address is in case people",non_hate_video_282,64.52,67.36,0,0
 have questions they might want to respond it's good to have a working email that you look at,non_hate_video_282,67.36,71.7,0,0
 for that there's a little reminder for people to remind them that hey they really did subscribe,non_hate_video_282,71.7,79.64,0,0
 to your newsletter from your website so you put a little reminder there about that you put your address you have to put a physical address that's part of the scan spam act which is required when you send,non_hate_video_282,79.64,92.56,0,0
 out bulk emails to people and then you can get notifications daily summary one by one,non_hate_video_282,92.56,98.6,0,0
 when people subscribe that can be kind of fun at first but after a while it gets old,non_hate_video_282,98.6,103.64,0,0
 if you're getting a lot of subscribers sometimes it's just fine to get a daily summary then you click save and you've,non_hate_video_282,103.64,111.48,0,0
 created your list we have already done that here and i have matt's list so now what i want to do,non_hate_video_282,111.48,118.02,0,0
 is i want to let people give people opportunity to subscribe from my list to my list on my WordPress blog.,non_hate_video_282,118.02,126.86,0,0
 I want to put a little subscription form on there.,non_hate_video_282,126.98,129.46,0,0
" Okay, I'll show you what I mean.",non_hate_video_282,130.4,132.0,0,0
" Okay, here's one of my blogs that I'm just in the process of setting up.",non_hate_video_282,134.98,138.66,0,0
 And this is what a subscription form looks like using the MailChimp plugin on your WordPress blog. I have a WordPress,non_hate_video_282,138.66,147.52,0,0
 blog and I very quickly created a simple form and this is what we're going to do so people when they,non_hate_video_282,147.52,155.26,0,0
 come to my blog or to your blog they can come here and decide to receive newsletter updates from you,non_hate_video_282,155.26,163.82,0,0
" and this is how they subscribe, directly from your website.",non_hate_video_282,163.82,166.4,0,0
 So this is the form that we're going to put on.,non_hate_video_282,166.82,168.76,0,0
 So I just wanted to show you what it looked like.,non_hate_video_282,169.14,170.8,0,0
" All right, now we're back here in the MailChimp login.",non_hate_video_282,171.54,174.7,0,0
 You've created a list.,non_hate_video_282,175.0,176.2,0,0
 Gone through that.,non_hate_video_282,177.08,178.06,0,0
" Now we click on this little arrow, and we're going to go to sign up forms.",non_hate_video_282,178.06,182.66,0,0
 Now there's a number of different ways to do it.,non_hate_video_282,184.06,186.64,0,0
" But for these purposes, we are going to use their WordPress plugin.",non_hate_video_282,187.22,196.42,0,0
 Okay.,non_hate_video_282,197.78,198.36,0,0
 And they talk about that down here.,non_hate_video_282,198.9,200.92,0,0
 Learn more.,non_hate_video_282,202.92,203.94,0,0
 All right. We're going to use the WordPress list subscribe form for WordPress. So the first thing you need to do is to log into the back office of your WordPress blog.,non_hate_video_282,213.38,226.76,0,0
" So I'm here at the dashboard and we're going to add a plugin to the WordPress blog, a special plugin that allows you to add a subscription form.",non_hate_video_282,226.76,240.64,0,0
 So you come here to plugins.,non_hate_video_282,240.78,243.44,0,0
" OK, and then we're going to come to add new plugins add new",non_hate_video_282,244.34,250.94,0,0
 so here we are in the plugin section of your wordpress dashboard,non_hate_video_282,250.94,258.12,0,0
 in the ad we're in the ad plugin section so we're going to go to search plugins and we're going to search,non_hate_video_282,258.12,265.68,0,0
 for the exact name of the plugin so the exact name of the plugin is Mailchimp WordPress list,non_hate_video_282,265.68,273.24,0,0
 subscribe form so in the search box you put Mailchimp WordPress list subscribe form okay and now we're going to do is we're going to click search,non_hate_video_282,273.24,287.1,0,0
 and what all i did actually i didn't click search i just clicked enter on my keyboard,non_hate_video_282,287.1,298.42,0,0
 and here i have found mailchimp list subscribe form so i copied and pasted or typed in MailChimp,non_hate_video_282,298.42,308.26,0,0
 WordPress list subscribe forum in the add plugins area and I click the enter key on my keyboard,non_hate_video_282,308.26,315.38,0,0
 that's the same thing as search and I get this plugin MailChimp list subscribe forum so I'm going to install this plugin into WordPress yes I'm sure I want to install the plugin now for on my,non_hate_video_282,315.38,333.44,0,0
 setup I have to put the FTP login information for my website it may be,non_hate_video_282,333.44,338.96,0,0
 different for your setup but here I have to put in my login information that's what I'm going,non_hate_video_282,338.96,346.12,0,0
 to do this is my FTP login information okay now I need to activate it there we go I have activated the MailChimp form,non_hate_video_282,346.12,371.52,0,0
 plug-in and now you will see it is here listed in plugins as active now I click,non_hate_video_282,371.52,378.0,0,0
 on settings here you just put some basic information here i have my website that i'm just beginning to build,non_hate_video_282,378.0,389.94,0,0
 is about software so join our list to get free marketing software you know i put free marketing,non_hate_video_282,389.94,395.38,0,0
 software you can get more creative than this i even misspelled this i did it very quickly,non_hate_video_282,395.38,402.24,0,0
 you can get creative you know the good idea is to give people an,non_hate_video_282,402.24,407.38,0,0
 incentive to join your list join our list to get free tips about whatever your subject is,non_hate_video_282,407.38,413.7,0,0
 get a free course get our latest updates this is the idea of this is to keep in touch with,non_hate_video_282,413.7,422.26,0,0
 people who are interested in what you're writing about on your blog right,non_hate_video_282,422.26,426.64,0,0
 and you could fool around with this but that's basically what this is so i'm going to update,non_hate_video_282,426.64,431.16,0,0
 subscribe forum settings now has all these other settings here you can you can play with okay i'm,non_hate_video_282,431.16,441.18,0,0
 not going to go in through all of them this one's kind of important is what fields do,non_hate_video_282,441.18,447.48,0,0
 you want to require you of course have to require an email address that's the whole point of this,non_hate_video_282,447.48,452.58,0,0
 and it's up to you whether you want to require a last name just a note the more fields you,non_hate_video_282,452.58,458.5,0,0
 ask people to fill in the less subscribers you will get i generally go with first name email address because,non_hate_video_282,458.5,465.9,0,0
 it is nice to personalize the emails and and you could put a little tag that says first name and,non_hate_video_282,465.9,471.06,0,0
 their first name will appear it's a little more personal and you do get better open rates when,non_hate_video_282,471.06,475.46,0,0
 emails are personalized other people just go for email address only you will get more subscribers,non_hate_video_282,475.46,481.16,0,0
 but you will not be able to personalize the email. I do not go for last name.,non_hate_video_282,481.16,485.34,0,0
 I think that's enough.,non_hate_video_282,485.68,486.34,0,0
" First name, email address.",non_hate_video_282,486.46,487.74,0,0
 That's just me.,non_hate_video_282,487.94,488.64,0,0
 Now we want to go back to the dashboard of our WordPress setup and go to appearance.,non_hate_video_282,492.46,498.22,0,0
 And we go to appearance and we're going to go to widgets.,non_hate_video_282,498.22,501.72,0,0
" Okay, we click on widgets.",non_hate_video_282,503.46,505.0,0,0
" Now, this may vary according to the theme you're using on your WordPress blog.",non_hate_video_282,505.64,511.56,0,0
 I'm just using 2011.,non_hate_video_282,512.2,513.7,0,0
 It's a very basic theme.,non_hate_video_282,513.92,515.3,0,0
 Here is the WordPress widget.,non_hate_video_282,516.06,517.78,0,0
 So all you have to do is drag and drop this widget where you want the signup form to appear say if I wanted to appear,non_hate_video_282,518.58,528.64,0,0
 up here on my sidebar I put it here okay save close now let's look at my blog wow there's my sign up form okay now when people fill in their email address and name,non_hate_video_282,528.64,549.74,0,0
 and click get free software you could say anything you want get free tips,non_hate_video_282,549.74,554.1,0,0
 and so on and so forth that's up to you to be creative you you control what's up here you,non_hate_video_282,554.1,562.02,0,0
 control what's up here try to give them an incentive to join the list here's my real subscription form that i'm using i'm using a little different,non_hate_video_282,562.02,569.48,0,0
 strategy i put here a bullet point get six thousand dollars of free software i get a,non_hate_video_282,569.48,574.1,0,0
 rebrandable ebook get reviews of the latest martin king software you know i'm going towards,non_hate_video_282,574.1,578.3,0,0
 my audience but you'll have to figure out what's good for your audience but the bottom line is you,non_hate_video_282,578.3,582.12,0,0
 have now a subscription form on your website on your blog and now people can subscribe to your newsletter and basically you,non_hate_video_282,582.12,592.24,0,0
 just added a plug-in then that plug-in added a widget and you dragged and dropped the widget,non_hate_video_282,592.24,598.22,0,0
 over to where you wanted the form to show up so that that's basically it. You can play with it,non_hate_video_282,598.22,605.9,0,0
 and let me know if you have any questions.,non_hate_video_282,605.9,607.62,0,0
 It could vary a little bit,non_hate_video_282,607.8,608.94,0,0
" according to your setup,",non_hate_video_282,608.94,610.14,0,0
 but it's relatively simple.,non_hate_video_282,610.34,611.8,0,0
 Spend a little time on it,non_hate_video_282,612.14,613.22,0,0
 and you can have a nice form on your blog,non_hate_video_282,613.22,616.16,0,0
 and people can follow up.,non_hate_video_282,616.16,618.1,0,0
 You can follow up with the visitors,non_hate_video_282,618.62,620.24,0,0
 on your newsletter.,non_hate_video_282,620.24,620.86,0,0
" And as far as I'm concerned,",non_hate_video_282,621.08,622.08,0,0
 it's the number one marketing method there is. Having an email list it's done very well for me okay thanks a lot,non_hate_video_282,622.18,630.84,0,0
" Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, Thank you for having me. Oh shit! Oh",non_hate_video_283,0.0,90.439,0,0
 The . Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha,non_hate_video_284,29.8,52.9,0,0
" Man, just saw my old girl from South London lost her son, man.",non_hate_video_285,0.04,3.6,0,0
" Our young generation is clearly lost, man.",non_hate_video_285,4.48,6.56,0,0
" Clearly lost, man.",non_hate_video_285,6.82,7.9,0,0
" Like, like, I don't even know what to say no more, man.",non_hate_video_285,7.98,10.8,0,0
" Like, you youngsters just going around just busting guns in crowds.",non_hate_video_285,10.86,15.18,0,0
 Kids getting killed.,non_hate_video_285,15.56,16.56,0,0
" You know, and it's clearly the generation after us, man, that's so lost, man.",non_hate_video_285,16.88,20.44,0,0
